Date,High,Low,Open,Close,Volume
2010-01-04,37143.02167699971,36303.63135661554,36891.204580884456,36597.41796875,1184352.0
2010-01-05,37436.8046875,36009.84128012892,36807.26200777747,37436.8046875,2785425.0
2010-01-06,37982.41477075223,37101.05486999444,37394.84150358037,37730.59765625,1503785.0
2010-01-07,37730.59490126863,36597.41796875,37394.83877311496,36597.41796875,1820378.0
2010-01-08,37520.74208204443,36765.29089918448,36765.29089918448,37310.89453125,1147400.0
2010-01-11,38737.86235383616,36849.234178405364,37352.86835852024,38360.13671875,2458308.0
2010-01-12,38695.89509174945,37478.77908560983,38653.92557429636,38024.3828125,1496440.0
2010-01-13,38444.077845982145,37226.96184430804,37856.504603794645,37604.6875,1413512.0
2010-01-14,37814.53565784801,36807.267227450284,37436.809996448865,36933.17578125,2519193.0
2010-01-15,36933.179505813954,35967.88049600291,36933.179505813954,36093.7890625,2794728.0
2010-01-18,35674.08970424107,34540.91273716518,35506.211635044645,35254.39453125,3881932.0
2010-01-19,35674.08746683373,35044.544746830776,35086.51426149764,35590.1484375,2011608.0
2010-01-20,35716.057670538896,34918.63687648456,35590.149124109266,35338.33203125,2628711.0
2010-01-21,35883.935123278134,35128.48385752491,35296.36191658118,35799.99609375,1912002.0
2010-01-22,35338.33083740831,34037.275901589244,35254.39180929095,34331.0625,2987460.0
2010-01-25,34079.24524288366,33617.58059057859,33701.51961827042,33911.3671875,1958848.0
2010-01-26,34582.87863102596,33659.54934718789,34037.27496330346,33953.3359375,2013947.0
2010-01-27,34037.27370123407,32862.127383558916,33701.517610469746,32946.06640625,2276375.0
2010-01-28,35002.578125,33030.0107726319,33281.82788144484,35002.578125,3098955.0
2010-01-29,34750.76004192073,34079.24777057927,34163.18680449695,34415.00390625,2021094.0
2010-02-01,35883.9375,34540.91293859649,35002.57763157895,35883.9375,2879220.0
2010-02-02,36303.62465533088,35212.417440257355,36303.62465533088,35674.08203125,1995013.0
2010-02-03,36471.50772659867,35799.99550148293,36345.599184389466,36261.66015625,1887243.0
2010-02-04,36639.38501174133,35716.05572164017,36471.50695899566,36303.62890625,1645754.0
2010-02-05,35590.15038109756,34373.034389291155,35170.45521150914,34415.00390625,2117122.0
2010-02-08,34247.12704918033,32904.102459016394,34163.18801229508,33281.828125,1734875.0
2010-02-09,34834.69837696731,33281.82628064467,33281.82628064467,34666.8203125,2272131.0
2010-02-10,35883.934956072066,34666.81903358541,35044.544664701956,35380.30078125,2158811.0
2010-02-11,36093.785860655735,35002.57838114754,35422.27356557377,35841.96875,1710495.0
2010-02-12,35925.90680803572,34498.94321986607,35925.90680803572,35254.39453125,1696686.0
2010-02-16,35254.39138855781,34834.69625297974,34876.665766537546,35212.421875,616787.0
2010-02-17,36261.66393442623,35758.02971311475,35925.90778688525,35841.96875,1281098.0
2010-02-18,36345.6005630135,35632.11879676496,35841.96637507335,35758.02734375,960692.0
