Date,High,Low,Open,Close,Volume
2007-01-02,30846.017612024367,30147.772206692258,30312.065243240988,30763.87109375,4438841.0
2007-01-03,30969.23752741228,30353.13863760965,30846.017749451752,30435.28515625,3625448.0
2007-01-04,30846.016743703673,30270.991131970182,30476.357421875,30476.357421875,4410444.0
2007-01-05,30846.017612024367,29901.332651869157,30722.79783461282,30763.87109375,5912841.0
2007-01-08,30681.723840365295,29983.478451762603,30558.504065905996,30147.771484375,3436188.0
2007-01-09,30476.35657720839,29983.477495097202,30188.8437793102,30106.697265625,2737071.0
2007-01-10,30476.355629280824,29654.890517979453,30394.209118150688,29983.4765625,4068429.0
2007-01-11,30353.141881348998,29654.896398286844,30270.995353929924,29819.189453125,5255318.0
2007-01-12,30024.553767277645,29244.16180889423,29942.407245342547,29901.333984375,5912235.0
2007-01-15,30394.209118150688,29860.256795804795,29983.4765625,29983.4765625,3382575.0
2007-01-16,29983.477733830197,29285.23236194648,29901.331219490934,29449.525390625,3723261.0
2007-01-17,29408.450593065692,28135.1796875,29408.450593065692,28135.1796875,7921034.0
2007-01-18,28217.331195427392,27683.37878561581,28053.038146254596,27929.818359375,5698619.0
2007-01-19,27313.717164414855,26163.66591538686,27190.49738773328,26410.10546875,10987085.0
2007-01-22,27272.642667173255,26451.177526595748,26492.250783624622,27026.203125,5248127.0
2007-01-23,27354.794236935297,26697.62200301493,26738.695267634954,26820.841796875,3365091.0
2007-01-24,27888.745137352507,26902.98684089233,26902.98684089233,27847.671875,3656330.0
2007-01-25,28217.33135986328,27519.0858968099,28176.25809733073,27601.232421875,2286870.0
2007-01-26,27313.71489693646,26656.54280919062,27190.495130484116,27149.421875,4348101.0
2007-01-29,27313.715317328642,25917.224609375,27190.495548979794,25917.224609375,9057911.0
2007-01-30,26245.810546875,25547.565195862677,25876.15124339789,26245.810546875,6686603.0
2007-01-31,26861.90857872596,25465.41791866987,26779.7620693109,25629.7109375,7786100.0
2007-02-01,25917.224722236155,25260.052621513845,25629.711928170145,25588.638671875,8183670.0
2007-02-02,26492.251986537714,25670.786808660578,25711.860067554433,26410.10546875,7717789.0
2007-02-05,26861.91118231567,26451.17859543011,26615.471630184333,26738.69140625,5205451.0
2007-02-06,26820.838023861434,26245.81240007267,26779.76476501938,26492.251953125,5770431.0
2007-02-07,26738.69254709404,26081.520380037968,26492.252984448012,26369.033203125,5169719.0
2007-02-08,26697.615431535884,25835.077086824724,26574.39566800572,26040.443359375,5318148.0
2007-02-09,26286.885860979462,25752.933491928317,25917.22652855944,25999.373046875,4432259.0
2007-02-12,25547.56650136972,24849.32111467634,25383.273469206575,25301.126953125,7590061.0
2007-02-13,25629.715964343595,25095.76354841977,25136.836811183144,25342.203125,3706400.0
2007-02-14,25711.855506430868,25383.269493569132,25588.63575160772,25547.5625,4785225.0
2007-02-15,26286.88596491228,25711.860334429824,26163.666186951752,25752.93359375,4176890.0
2007-02-16,26286.8838028169,25547.565195862677,25876.15124339789,26245.810546875,5529891.0
2007-02-20,26369.033203125,25876.154077832944,26286.88668224299,26369.033203125,4056907.0
2007-02-21,27190.497152064305,26533.325015458522,26574.398273996383,26985.130859375,7745077.0
2007-02-22,27190.49725182412,26738.69140625,26902.984441004224,26738.69140625,4430100.0
2007-02-23,27108.350835755813,26204.739141230617,26944.057800387596,26492.251953125,5903588.0
2007-02-26,26902.98540548313,26204.7399827454,26533.326064033743,26779.765625,4022813.0
2007-02-27,26656.543106294015,26040.444267165494,26656.543106294015,26245.810546875,4572140.0
2007-02-28,25752.931697055577,24931.466571152687,25054.686340038123,25588.638671875,7916300.0
2007-03-05,26451.17791979826,25506.49299409118,25506.49299409118,25958.298828125,4503565.0
2007-03-06,26451.177734375,26163.664932914402,26245.81144761743,26451.177734375,3650155.0
2007-03-07,26738.68959023986,25958.297728159127,26574.396566643918,26327.95703125,3874191.0
2007-03-08,26861.910246672454,26122.591616030095,26286.884645061727,26615.470703125,4572600.0
2007-03-09,27108.35174278846,26533.326099759615,27026.20522235577,26697.619140625,4005339.0
2007-03-12,27231.568385968232,26738.68932015885,26902.98234209531,27149.421875,4603008.0
2007-03-13,27108.350801777433,26533.325178709427,27026.20428419629,26574.3984375,4437223.0
2007-03-14,26204.740271226416,25752.934404481133,26040.447228773584,26122.59375,4800882.0
2007-03-15,26574.39957937402,26163.666973819556,26410.106537152235,26204.740234375,2777622.0
2007-03-16,26327.959120137242,25958.29978771722,26204.739342663903,25999.373046875,2987941.0
2007-03-19,26163.663122905167,25711.85732329456,25876.150341334782,26040.443359375,4116630.0
2007-03-20,26163.665179015727,25711.859343899283,25876.152374850717,25794.005859375,6007164.0
2007-03-21,26533.326318818574,25958.30067104232,25999.37393159777,26204.740234375,6900244.0
2007-03-22,27149.423926526717,26574.39830629771,26738.691340648857,26902.984375,8583200.0
2007-03-23,27190.49725182412,26697.618147561447,27026.204217069895,26738.69140625,4131885.0
2007-03-26,27149.42292599562,26820.83686940263,26944.056640625,26944.056640625,4129450.0
2007-03-27,26944.058665644174,26656.545844516873,26902.98540548313,26779.765625,2353614.0
2007-03-28,27354.79130408654,26656.545880408652,26697.619140625,26697.619140625,4221140.0
2007-03-29,26697.617217640818,26163.664873288002,26533.324188609182,26615.470703125,4239393.0
2007-03-30,26902.98350393036,26533.324188609182,26615.470703125,26615.470703125,3112160.0
2007-04-02,26944.057766615148,26533.325178709427,26902.984507824574,26574.3984375,3333963.0
2007-04-03,27395.864346322698,26533.325888642372,26615.47240842145,27190.498046875,6493707.0
2007-04-04,27970.887767543456,27436.935431305476,27519.081944572856,27765.521484375,7654806.0
2007-04-05,28094.110520833332,27724.451171875,27970.89073784722,27724.451171875,3983978.0
2007-04-06,27970.889876497007,27354.790980538924,27929.816616766468,27436.9375,3160861.0
2007-04-09,27601.226656626506,27026.201101280123,27436.933640813255,27272.640625,3773099.0
2007-04-10,27765.523577844313,26985.131642964072,27108.35142215569,27436.9375,5332747.0
2007-04-11,28463.770687705593,27601.232182017542,27642.305444193164,28094.111328125,8008720.0
2007-04-12,28258.402446847507,27765.523334402493,28053.036149995416,28011.962890625,4174016.0
2007-04-13,28463.768743699595,27806.59659377291,28217.329187477088,28011.962890625,4626449.0
2007-04-16,28011.960078473257,27519.081015508917,27970.88682322623,27642.30078125,5968063.0
2007-04-17,27847.66905737705,27395.863217213115,27806.59579918033,27560.15625,5648600.0
2007-04-18,27560.153402673193,27149.42086314006,27519.08014871988,27272.640625,5546126.0
2007-04-19,27395.862653459822,26081.518418211374,27354.789396108306,26451.177734375,13135781.0
2007-04-20,26779.76473145286,26286.885625966,26492.251919918857,26574.3984375,5839748.0
2007-04-23,27190.49731935858,26533.325178709427,26861.911249034005,26574.3984375,5696747.0
2007-04-24,26451.180843996062,25876.15517347441,26410.107581815944,26081.521484375,7995396.0
2007-04-25,26615.470763781057,25711.859102047747,26492.250991726512,26451.177734375,7662800.0
2007-04-26,26902.983565241655,26163.664932914402,26533.32424907803,26451.177734375,6446199.0
2007-04-27,26656.54307844189,26040.444239957098,26286.883775351016,26327.95703125,4749691.0
2007-04-30,26451.17679894696,26122.59075175507,26204.737263553045,26327.95703125,2193274.0
2007-05-02,26656.5440826416,26081.518478393555,26656.5440826416,26286.884765625,3643420.0
2007-05-03,26574.39860613717,26163.666015625,26451.178828983517,26163.666015625,3307683.0
2007-05-04,26533.325347085953,26081.519497522568,26204.73927467622,26163.666015625,3223554.0
2007-05-07,27560.157314541106,26327.959521044482,26369.032780827703,27354.791015625,10312955.0
2007-05-08,27436.935755925075,26697.617127771406,27354.78924168578,26861.91015625,4523488.0
2007-05-09,26779.764664938557,26327.95881936444,26697.618147561447,26738.69140625,4038513.0
2007-05-10,27067.276657104492,26163.664993286133,27026.203399658203,26286.884765625,6832181.0
2007-05-11,26122.589868395113,25794.00383231467,26040.443359375,26040.443359375,4464540.0
2007-05-14,26245.812670781997,25588.640522530804,26122.592892984896,25835.080078125,4931328.0
2007-05-15,26081.517633840132,25588.638560444728,25752.931584909864,25917.224609375,3176004.0
2007-05-16,25876.152565696022,25095.760662921064,25711.859533532872,25301.126953125,6746900.0
2007-05-17,25301.128125,24643.955965909092,25301.128125,24849.322265625,8666679.0
2007-05-18,24356.44052301088,23781.41494573912,24315.367267491467,24068.927734375,12476719.0
2007-05-21,24438.588071531944,23576.049669007287,23658.196183533448,23945.708984375,6855853.0
2007-05-22,24438.58898344494,23411.757513552297,24110.002913079294,24151.076171875,9477332.0
2007-05-23,24726.104772389644,23904.639497559423,24192.15234375,24192.15234375,5998034.0
2007-05-25,24767.174886339883,23904.636457462377,23945.709715980352,24561.80859375,5379926.0
2007-05-28,24685.02755336989,23904.635667323255,24685.02755336989,24110.001953125,5449928.0
2007-05-29,24151.075425392668,23288.53701734293,24110.002167866493,23534.9765625,9365372.0
2007-05-30,23534.976686946906,22754.58478982301,23452.830171460177,23206.390625,7569606.0
2007-05-31,23740.342819293477,23206.390472146737,23452.830016983695,23617.123046875,6161738.0
2007-06-01,25301.127114273928,24438.58868992368,24561.808464830858,24890.39453125,15433445.0
2007-06-04,25752.93288934426,24972.54098360656,25383.27356557377,25054.6875,9815586.0
2007-06-05,25958.299081777597,25177.907179002636,25301.126953125,25301.126953125,6665324.0
2007-06-07,25670.78821867415,24890.396256826458,24931.469517976337,25383.275390625,5124594.0
2007-06-08,26122.590889956417,24890.393206467907,25177.90599928189,25917.224609375,8611266.0
2007-06-11,26697.61734008789,26122.591735839844,26492.251052856445,26286.884765625,7402322.0
2007-06-12,26245.812670781997,25465.420744733707,25876.1533373907,25835.080078125,5688974.0
2007-06-13,25629.715964343595,24890.397234602915,25506.496176053482,25342.203125,5747647.0
2007-06-14,25711.86147982403,25095.762562575852,25629.714957524273,25383.275390625,5828082.0
2007-06-15,25465.42004953023,24890.39443550858,25465.42004953023,25136.833984375,6227967.0
2007-06-18,26369.032310881084,25177.9077983958,25342.20083460067,26163.666015625,11729939.0
2007-06-19,26944.05783437014,26245.812433174575,26697.618281007,26410.10546875,9350751.0
2007-06-20,27067.27761105171,26369.032209856145,26861.911316582427,26410.10546875,8060920.0
2007-06-21,28340.552734375,27231.574583899455,27478.01417289402,28340.552734375,18845308.0
2007-06-22,29038.79018540616,27683.372821730907,28915.570425072045,28504.837890625,14047924.0
2007-06-25,28463.76888503802,27560.15717440189,28094.109548868695,27683.376953125,7028284.0
2007-06-26,28217.328219644824,27067.27699671898,28053.035187798276,27970.888671875,6743839.0
2007-06-27,28053.034369169774,27395.86226096082,28011.961112406716,27519.08203125,4255969.0
2007-06-28,28217.331236172566,27601.232300884953,28094.111449115044,27847.671875,4400397.0
2007-06-29,28586.987771739132,27395.86328125,27929.815639055472,27395.86328125,5343800.0
2007-07-02,27560.15727919162,26738.69208458084,27108.35142215569,27436.9375,4268886.0
2007-07-03,27970.887855643658,27519.08203125,27806.594828591416,27519.08203125,3954565.0
2007-07-04,28751.284200643775,28053.03872719957,28094.111990343346,28710.2109375,9822228.0
2007-07-05,30270.991521043696,28833.42747323294,28915.573990250698,29490.599609375,13703732.0
2007-07-06,30969.240275930853,30024.555227726065,30353.141331449468,30887.09375,12637910.0
2007-07-09,31749.626302953708,30229.915858957218,31421.040261008522,30722.794921874996,10001749.0
2007-07-10,31256.7471609748,30312.062292771883,31051.38088527851,30969.234374999996,5585871.0
2007-07-11,31872.853791721205,30558.50930546466,30640.655835855694,31379.974609375,7312966.0
2007-07-12,32324.651505617752,31667.479429264662,31749.625938808796,31872.845703125004,6062962.0
2007-07-13,32612.17016164482,31667.485131773497,32571.096899476503,32119.291015625,7064650.0
2007-07-16,31913.91827303179,30846.013671875,31913.91827303179,30846.013671875,5778636.0
2007-07-18,31585.33320208886,30763.868099303712,31297.820416114057,30969.234374999996,4580700.0
2007-07-19,31256.746210781457,30558.500894640478,30969.23343354694,30846.013671875,3350177.0
2007-07-20,32201.431640625,31010.307255959025,31215.673529177297,32201.431640625,6008139.0
2007-07-23,32858.60371492347,31996.06536740673,32037.138622050385,32201.431640625,5066982.0
2007-07-24,32735.387993289263,31913.92279897837,32612.16821414263,32037.142578125004,4053341.0
2007-07-25,32160.360611639197,31092.45591699984,31544.26174934726,31462.115234375,4579628.0
2007-07-26,32037.139089655746,30681.72166663185,31626.406537224262,30722.794921874996,4975523.0
2007-07-27,31297.819759069807,29860.255859375,30558.501182083906,29860.255859375,8138128.0
2007-07-30,30517.435636734604,29654.897079034166,29942.409931600978,30353.142578124996,4105438.0
2007-07-31,31215.679853723406,30435.28785738032,30763.873961103724,30887.09375,3762650.0
2007-08-01,30476.360072149433,28463.770256064094,30312.067025938388,28997.72265625,7216105.0
2007-08-02,29860.26293536138,28751.284807087988,29408.45703125,29408.45703125,4686778.0
2007-08-03,30846.016743703673,29490.599230331874,29860.258552160547,30476.357421875,4779523.0
2007-08-06,31338.89077141901,30353.132739290497,30928.15825803213,30681.718750000004,6559845.0
2007-08-07,31338.895839475237,30229.91787398922,31338.895839475237,30476.357421875,2590020.0
2007-08-08,30928.158203124996,30353.132685404216,30681.718695530377,30928.158203124996,2787643.0
2007-08-09,32119.28525718669,31379.966670704132,31421.03992550872,31790.69921875,6014002.0
2007-08-10,31667.481838032007,30435.2841011436,31174.602743276642,30640.650390625,6148580.0
2007-08-13,32037.142578125004,30804.944786658656,31174.604124098558,32037.142578125004,5732127.0
2007-08-14,32447.87740071615,31421.045837402344,31872.851725260418,31544.265625,4686175.0
2007-08-16,30476.35660695964,29449.52518489227,30229.917065663474,30024.55078125,7972490.0
2007-08-17,30640.653118360482,28751.28308693343,30640.653118360482,28997.72265625,5098790.0
2007-08-20,30312.065481505102,29778.11310852466,30065.625924744898,30188.845703125,4153220.0
2007-08-21,30312.06776990612,29449.529256128302,30024.55493198018,29531.67578125,3603886.0
2007-08-22,30558.505038265306,29285.23399500425,29449.527032844388,30188.845703125,4169620.0
2007-08-23,30969.236647436992,30024.551709915704,30763.870356671494,30147.771484375,4023192.0
2007-08-24,29942.406571400315,28874.501810280413,29901.33331135724,29203.087890625,7036301.0
2007-08-27,29572.747680131004,27847.670732123363,29490.601158797304,28217.330078125,9563374.0
2007-08-28,27806.592926393074,26697.615069653617,27724.44641848645,27272.640625,10770631.0
2007-08-29,26861.91015625,25917.225242498087,25917.225242498087,26861.91015625,7808173.0
2007-08-30,28094.108606557376,27519.08299180328,27560.15625,27560.15625,7173559.0
2007-08-31,27888.74421585648,27108.352256944443,27560.15812789352,27724.451171875,6283061.0
2007-09-03,27847.670241477274,26902.98526278409,27847.670241477274,27108.3515625,5607944.0
2007-09-04,27190.49822661043,26574.399324194786,26985.131925805217,26779.765625,5397346.0
2007-09-05,27765.52178210747,26944.056640625,27231.569440143863,26944.056640625,6786303.0
2007-09-06,26944.05586973479,25958.297728159127,26615.469822542902,26327.95703125,9870563.0
2007-09-07,26245.813835685483,25218.98230846774,26245.813835685483,25465.421875,9907081.0
2007-09-10,25876.15146594101,24808.246802267255,24931.466571152687,25588.638671875,6532200.0
2007-09-11,26286.884889240508,25588.639509370056,25794.00579756725,25958.298828125,5258972.0
2007-09-12,26451.177983180733,25752.93260163714,26204.738436753585,25794.005859375,3485293.0
2007-09-13,25835.079405737706,24685.02817622951,25588.639856557376,25054.6875,7401219.0
2007-09-14,25383.2755833676,24479.663831208883,24931.46970728824,24972.54296875,6113911.0
2007-09-17,25424.347796900573,24931.468679674712,25013.615199212356,25095.76171875,2882498.0
2007-09-18,25136.833320114216,24068.92863657995,25095.760063055204,24274.294921875,6086663.0
2007-09-19,25301.126166044774,24685.02731459888,25054.686625466416,24767.173828125,5373391.0
2007-09-20,24602.88119448657,23699.26953125,24602.88119448657,23699.26953125,7546620.0
2007-09-21,23986.78515625,23534.979271457618,23781.418844980737,23986.78515625,4900130.0
2007-09-27,25424.345703125,24315.36778069467,24315.36778069467,25424.345703125,7895709.0
2007-09-28,26204.74045901558,25588.64154540236,25917.22763266274,25711.861328125,7468733.0
2007-10-01,25835.07526125402,25177.903235530546,25835.07526125402,25547.5625,5335855.0
2007-10-02,26040.447530241938,25054.689264112905,26040.447530241938,25465.421875,6479229.0
2007-10-04,24767.176935369316,24356.444316208963,24685.030411537246,24397.517578125,8514602.0
2007-10-05,24397.515724649234,23822.490101509353,24315.36920705782,24151.076171875,5673386.0
2007-10-08,24685.02656716617,23986.781223336176,24479.66028956911,24068.927734375,5402021.0
2007-10-09,24151.07828663793,23576.052613146552,23658.199137931035,23822.4921875,5305075.0
2007-10-10,24068.930793933505,23452.83188282599,23904.637750971502,23781.41796875,4775770.0
2007-10-11,23822.489365183246,23288.53701734293,23781.416107657067,23534.9765625,5057857.0
2007-10-12,24274.296329781362,22959.95202766122,23206.391584308745,23247.46484375,8134755.0
2007-10-15,23740.34406389509,23001.025390625,23576.051025390625,23001.025390625,4293122.0
2007-10-16,22877.80608467931,21686.681530898877,22795.659563728932,21933.12109375,10340035.0
2007-10-17,22508.146703008395,21768.828015683303,21933.1210573111,22015.267578125,6559482.0
2007-10-18,22220.634144516283,21070.582839439656,22015.267840038316,21440.2421875,8770212.0
2007-10-19,21933.121356670672,21358.095703125,21686.681790865383,21358.095703125,5299247.0
2007-10-22,20865.213907797028,20331.2615833849,20495.55460628094,20741.994140625,5298719.0
2007-10-23,21193.797977758448,20413.406191755716,20947.358466389163,20659.845703125,4899273.0
2007-10-24,20865.215197402264,19838.38374083719,20741.995422614455,19961.603515625,6949179.0
2007-10-25,20043.75047554348,18893.69921875,19756.23766134511,18893.69921875,9004225.0
2007-10-26,21727.753939605074,18565.11300699715,18811.55256018738,21645.607421875,19042962.0
2007-10-29,21563.461249537722,20577.70302098743,21399.168211446005,20824.142578125,8870871.0
2007-10-30,20618.77448283451,19879.45587588028,20536.627970950703,20413.408203125,6290150.0
2007-10-31,21563.46240234375,20536.630859375,20741.997167968748,20536.630859375,8838583.0
2007-11-01,21111.65364052953,20043.74898167006,20988.433872199592,20166.96875,4716452.0
2007-11-02,19920.53032206302,19591.94425489497,19591.94425489497,19797.310546875,3383856.0
2007-11-05,19797.309700383194,19140.137594146407,19715.163187103593,19427.650390625,4010378.0
2007-11-06,20783.069754464286,19181.21259947593,19304.43238062888,19838.384765625,5339468.0
2007-11-07,20947.36260775862,20043.750887423936,20084.824147439147,20249.1171875,6248700.0
2007-11-08,20043.74829727564,19222.283203125,19920.528533153047,19222.283203125,5652792.0
2007-11-09,19715.163246268658,18811.551597481342,19386.57719216418,19263.357421875,5543055.0
2007-11-12,19016.919960005423,18606.187347478306,18975.84669875271,18934.7734375,2833000.0
2007-11-13,19263.356508452318,18729.404195851293,18811.55070548222,19057.990234375,3105225.0
2007-11-14,19715.162311422413,18975.843724744074,19468.722782529632,19057.990234375,3680017.0
2007-11-15,19920.53045474024,19140.13854001846,19181.211798688026,19468.724609375,4804998.0
2007-11-16,20413.41056332237,19468.725567434212,19509.798828125,19509.798828125,5976549.0
2007-11-19,19797.310920516305,18770.479441236414,19674.09114300272,18893.69921875,4960780.0
2007-11-20,18893.69921875,18154.380553668478,18565.113145380434,18893.69921875,3052344.0
2007-11-21,18934.770651041665,18318.671822916665,18852.624140624997,18482.96484375,2697096.0
2007-11-22,19222.28741051762,18154.382554377753,18154.382554377753,18647.26171875,3842767.0
