Date,High,Low,Open,Close,Volume
2007-01-02,132194.84888795044,129823.64083614864,129823.64083614864,131602.046875,97786.0
2007-01-03,132194.8539277523,129230.84375,131602.05189220185,129230.84375,105863.0
2007-01-04,131009.229095805,127452.41744614513,128934.42230017007,130712.828125,142449.0
2007-01-05,131898.484375,128045.27022471909,129230.87457865168,131898.484375,148605.0
2007-01-08,133676.86452494396,130712.85422505606,132194.859375,132194.859375,176020.0
2007-01-09,131898.43972959474,129230.83083618722,131602.03874143836,129823.6328125,137777.0
2007-01-10,128638.02262292654,124784.80996371446,128341.621649141,125081.2109375,229464.0
2007-01-11,127452.4191369743,125081.21133907711,125081.21133907711,126859.6171875,147165.0
2007-01-12,128045.21294117646,125674.00529411764,128045.21294117646,125970.40625,85256.0
2007-01-15,127156.01775399882,123599.20606857228,127156.01775399882,125081.2109375,264486.0
2007-01-16,125970.40625,123302.79764705882,124488.40147058823,125970.40625,120516.0
2007-01-17,125970.4348588948,124488.4297429078,125970.4348588948,125377.6328125,96442.0
2007-01-18,128638.00750435035,125377.59717589906,125673.99811484918,127748.80468749999,134225.0
2007-01-19,128341.63268531977,126266.82569040697,127452.4296875,127452.4296875,82502.0
2007-01-22,128045.2265625,125377.61767578125,127748.8255750868,128045.2265625,143079.0
2007-01-23,126859.6137589928,122710.00022482013,126266.81182553957,123599.203125,344033.0
2007-01-24,122117.19995358912,119153.19024597773,122117.19995358912,119745.99218750001,429214.0
2007-01-25,120042.40589488637,116485.59386837122,119746.00489267678,117374.796875,463109.0
2007-01-26,117078.40625000001,115892.80213607596,116189.20316455697,117078.40625000001,127626.0
2007-01-29,117078.38790155851,115892.78397344147,116189.18495547073,116485.5859375,135000.0
2007-01-30,118856.8203321294,116782.0129946608,117078.41404287062,117967.6171875,145797.0
2007-01-31,120042.4245249686,118264.01823570981,119153.22138033921,117967.6171875,174606.0
2007-02-01,120931.60925925926,118856.80223765432,118856.80223765432,120042.40625,261356.0
2007-02-02,121524.42447279951,118560.41411980441,118856.81515510392,121228.0234375,177325.0
2007-02-05,121820.82031249999,119449.61213123478,119746.01315389293,121820.82031249999,216445.0
2007-02-06,120635.23710840571,119153.23173852357,120042.43496045285,119449.6328125,210335.0
2007-02-07,120042.40341796874,117078.39345703124,119746.00242187499,118560.39843749999,294596.0
2007-02-08,119745.9894278607,117967.58364427861,118263.98460820895,119153.1875,206851.0
2007-02-09,118856.801886048,116485.59386837122,118263.9998816288,117374.796875,299121.0
2007-02-12,117078.40625000001,115892.80213607596,117078.40625000001,117078.40625000001,182353.0
2007-02-13,117671.20830696204,116189.20316455697,116782.005221519,117078.40625000001,133700.0
2007-02-14,119449.6328125,117374.825294665,117967.62744261786,119449.6328125,216546.0
2007-02-15,120635.23710840571,117967.62744261786,119449.6328125,119449.6328125,183678.0
2007-02-16,119746.00524691358,118264.00023148148,119746.00524691358,120042.40625,157607.0
2007-02-20,119449.6328125,117967.62744261786,118856.83066454715,119449.6328125,160403.0
2007-02-21,119449.6224088217,117967.61716801746,119449.6224088217,118856.8203125,214876.0
2007-02-22,118856.80200501253,117374.7969924812,118560.40100250626,118264.0,290175.0
2007-02-23,118263.98081105025,115299.97126691365,117967.57985663658,115003.57031249999,473738.0
2007-02-26,115596.38263081397,113521.5757630814,115299.98164970931,114707.17968750001,293110.0
2007-02-27,117374.78888358778,115299.98200938295,115299.98200938295,116485.5859375,226980.0
2007-02-28,116485.5859375,113225.17513517811,113521.57611720737,116485.5859375,330244.0
2007-03-05,115003.5777159686,113521.57284849476,114114.3747954843,113225.171875,150522.0
2007-03-06,115003.58066860466,113225.17478197675,114114.3777252907,114707.17968750001,182420.0
2007-03-07,116189.19511010362,113521.58603869818,115596.39309423574,114410.7890625,188709.0
2007-03-08,114410.77597402598,113225.17207792208,114114.375,114114.375,207724.0
2007-03-09,116189.18459302327,114114.3777252907,115003.58066860466,114707.17968750001,198886.0
2007-03-12,115299.99218749999,114114.38815472364,115003.5911793059,115299.99218749999,119702.0
2007-03-13,117078.39304267903,115596.38806745525,115892.7890625,115892.7890625,163650.0
2007-03-14,116485.59105258952,114707.18508232097,115003.58607736573,115892.7890625,153001.0
2007-03-15,117671.1845304528,115892.77871890942,116781.98162468111,116189.17968749999,160590.0
2007-03-16,117374.78356186223,115596.37775031886,117078.38259327167,116189.17968749999,169311.0
2007-03-19,117374.79403772378,115299.98707241048,117374.79403772378,115892.7890625,319302.0
2007-03-20,116781.99204763427,115003.58607736573,116485.59105258952,115892.7890625,226179.0
2007-03-21,116189.19005754475,114707.18508232097,115892.7890625,115892.7890625,218917.0
2007-03-22,116781.99204763427,115003.58607736573,116189.19005754475,115892.7890625,317826.0
2007-03-23,115596.37426181103,112928.76562500001,115596.37426181103,112928.76562500001,324073.0
2007-03-26,114114.38537597658,113225.18237304689,113521.58337402345,113817.98437500001,139340.0
2007-03-27,115299.98164970931,113817.97674418606,114114.3777252907,114707.17968750001,148189.0
2007-03-28,115003.57514686685,112632.3674118799,114707.17417999347,113521.5703125,172610.0
2007-03-29,114410.78637695314,112632.38037109376,113225.18237304689,113817.98437500001,185786.0
2007-03-30,114410.7732131201,112928.76837875326,113817.97127937336,113521.5703125,166380.0
2007-04-02,114410.78637695314,113225.18237304689,113817.98437500001,113817.98437500001,157954.0
2007-04-03,114114.36946358268,112039.562746063,113817.96850393702,112928.76562500001,244748.0
2007-04-04,113225.171875,111446.76603403142,112928.77090150524,113225.171875,304107.0
