,size_1,size_1,size_1,size_1,size_1,size_2,size_2,size_2,size_2,size_2,size_3,size_3,size_3,size_3,size_3,size_4,size_4,size_4,size_4,size_4,size_5,size_5,size_5,size_5,size_5
,bm_1,bm_2,bm_3,bm_4,bm_5,bm_1,bm_2,bm_3,bm_4,bm_5,bm_1,bm_2,bm_3,bm_4,bm_5,bm_1,bm_2,bm_3,bm_4,bm_5,bm_1,bm_2,bm_3,bm_4,bm_5
date,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,0.08715589201407165,0.03760896707298434,0.11042749509006253,0.03065865891046793,0.05458612858829875,0.07872640362183382,0.09169810273396972,0.03698873500609191,0.03441037074931548,0.02336525861891656,0.05762610137821857,0.07105979445481664,0.05132855301417308,0.03481469247707018,0.01611309995882848,0.17411550464867898,0.05195067771132858,0.06746405164393054,0.037274175847005375,0.018766133409414677,0.03511265076507495,0.026132136263717784,-0.04415227576228908,0.0018375117455903401,0.01400851660335694
2017-12-31,0.11393922901235363,0.011993100786944353,-0.04029692046763769,-0.015003033653519758,0.005334533670017166,0.009081850589084856,-0.056309167230020024,0.013876757261499327,-0.015177489755584306,-0.029600733693009598,-0.019327268338569188,0.007481142080126171,-0.01575304447684099,-0.038551322580950585,0.0010571234029503867,0.001906823247722761,0.0007937681860926016,-0.02633209982152748,-0.025843293127023416,-0.04500458032813902,0.019097563483510462,-0.0012940627750535408,-0.03691825093916828,-0.023848084640524438,-0.004768522411536447
2018-01-31,0.20831087997703288,0.14348170485886236,0.157965927599958,0.12708581519857512,0.10140943696798294,0.21657927933937887,0.1805416474933945,0.13479292336835982,0.1258843838722839,0.0984962061533175,0.2220943170151463,0.10624366993804368,0.11285136594406836,0.1130874688775248,0.05699614576595116,0.15388584420850207,0.13015458822780399,0.08770390500053005,0.09492467015072614,0.08813712834622463,0.07969830652981663,0.027187321967885158,0.004337335665259449,0.05026507660170307,0.06923640670631148
2018-02-28,0.01678204591770053,-0.047281998429717274,-0.014246551848769624,0.017657942281399244,0.022734891100492823,-0.060905575901976094,0.002847725604166799,-0.04468308295720727,-0.0029187103208569154,-0.013887107929618357,-0.10175379898110203,-0.038682612741003104,-0.02092111236646511,-0.028064084024138795,-0.022919953406609208,-0.06062854167289007,-0.0767247281682209,-0.06647119409760319,-0.04432098516831449,-0.03874014319694477,-0.05616589098247724,-0.056448221474005696,-0.0707364594897203,-0.06401923610110591,-0.04711853680080049
2018-03-31,-0.01742467188321789,0.058104163077084436,0.022923236715033084,0.04972862401310561,0.018728930854676536,0.0336482465459824,0.0006080635734712087,0.0422423419930142,0.07229619484236424,0.05510064520455529,0.10592594659323508,0.004349995234666252,0.08569759946359815,-0.0004945926998226316,-0.013708711890205883,0.0808309464441213,0.02124312189044203,-0.016523312853485014,-0.033215354516026585,-0.015925993124298345,0.031043180984880087,0.029855908386049786,0.037578590088196036,-0.02155620222361171,-0.04730697633292509
2018-04-30,0.02078172963114948,0.08586327532764368,0.14368538056656566,0.0754683356884717,0.0918399933027535,0.033766127359854015,0.02081118245441265,0.055063143119643665,0.08389038917434483,0.12037691623133767,0.04673603893824669,0.043068092209492995,0.0711120402160307,0.05708721396214007,0.05400115953800463,0.03882467498261609,0.006994892893320899,0.00968844652496306,0.07152699057636959,0.0844369674494999,-0.03207643848156522,-0.009511253945015733,0.003162885234179969,-0.006731911652797888,0.09279752196129584
2018-05-31,-0.04462324461328996,0.03802169382529588,0.004027636236022717,0.001816930165419878,0.1053671426395589,-0.07888916731129357,-0.029619060063073948,0.0028675166123276214,0.024047144025127875,0.032805455292025006,-0.0646480878803505,-0.009913906969825435,0.024506892737824904,-0.0006546127879347649,0.03978002415579829,-0.021824608474770323,-0.039984174307048856,0.03883006737664363,-0.0019745587041153996,0.0509294220883464,-0.03234227215318082,0.007942158891550793,-0.03890361706283049,-0.046501411417501304,-0.05763189065363738
2018-06-30,-0.00806010060716263,-0.046721169297401936,-0.0451679685834637,-0.05805006654311754,-0.08467395898353261,-0.10549576089646354,-0.07109914151325365,-0.12858664996340408,-0.09751452189929266,-0.11197993581430335,-0.09016056418847435,-0.10652972727784095,-0.11023065367517465,-0.08936005545874315,-0.08804957175373945,-0.07188146186426325,-0.10113634012814021,-0.07805973140984225,-0.09195076085046693,-0.11211995122475615,-0.0012730110078696885,-0.042809749885022494,-0.07573403799001413,-0.08037296376070094,-0.07388679972882242
2018-07-31,-0.01699396252140768,-0.02837652429060601,-0.011362053015813264,-0.02632629940398423,-0.048903182913080774,-0.02076026558415297,-0.015220542020102958,-0.019379302540869715,-0.02707245130843112,-0.05134002333476662,-0.013295349062385598,-0.009833918141477233,-0.01734891072894188,-0.03349194127336792,-0.03229745185814266,-0.02433010899415613,-0.016635174589861,-0.02521725655864337,-0.03192521765682992,-0.042356634432688056,-0.09084453602586007,0.019260125726227696,-0.0031642077442416475,0.0006325654010759206,-0.002075928651680563
2018-08-31,-0.009018406001721728,0.03469594885581548,0.05082686644026683,0.054772746607870224,0.046638448485830666,0.021064646558168688,0.028087682427825528,0.02844450676338254,0.014623646945158924,0.06210209615702662,0.032931717833293656,0.022100786720524866,0.01367187093476232,0.013575133524563786,0.025554436798327668,0.05449476063842934,0.05049086345195232,0.00902237243882923,0.02618252275194169,0.026597331568366366,0.0545306226437375,0.020568382523668983,0.022565844032537166,-0.0011514895760458112,-0.0184396449226373
2018-09-30,0.019676188006314793,-0.005481315735515536,0.013669253119214006,0.019378214273933724,0.005562080615683318,0.02349882472920036,0.0004007500234878055,0.042843691747440876,0.011549478363176999,0.05050243406115235,-0.006315748017177216,0.0030501398061115667,0.025931293756612996,0.011041126392175,0.025115873049014827,0.044553234722296796,-0.00538665771275507,0.01595722750612416,0.007270180104346101,0.027582913370833143,0.05165806375863915,0.0005928994830420222,-0.007618775312859164,0.028047753030041908,0.023920011414793472
2018-10-31,-0.1547073238829183,-0.2025524348734841,-0.2070481779213376,-0.2103862594151454,-0.21232439010667276,-0.26405487199725325,-0.2414042533281784,-0.18098652424858375,-0.19432307234842228,-0.17831114934703718,-0.24697779959747984,-0.24647995768198705,-0.20547829466808357,-0.2188724182320927,-0.18362401639386308,-0.2741733534409228,-0.2064108884774712,-0.205434069556842,-0.18813733273977065,-0.16913159219656743,-0.22870668342951245,-0.12372975110987565,-0.10084647067840151,-0.12105800846807792,-0.14601445974192745
2018-11-30,0.05279508184199801,0.16756893656858882,0.12970893624895558,0.12480806895826634,0.11756352354147223,0.15861364711735448,0.12156093711023475,0.1424124249588804,0.12039789430067656,0.1136983171561323,0.11393008298955516,0.13286812682254756,0.11268577534032509,0.10286656455522933,0.09861304637799502,0.09296374730895238,0.08281960633045729,0.09294163269326346,0.07368596559855085,0.08616531862407276,0.09429995681145946,0.05571872809554688,0.0336733083632626,0.06499295635313138,0.061090277580489925
2018-12-31,-0.10258312848533485,-0.03120938104620211,-0.03477579245126319,0.040848864876498144,0.032447197717639875,-0.08681625261162812,-0.03953724546822366,-0.0030740030372173877,0.04193992554591825,-0.010074261640161005,-0.05818731932396776,-0.04284670883905832,-0.006002807417656408,-0.016968181994362865,0.0039615650248922985,-0.0734346817107674,-0.08076747129166233,-0.039521540323016816,-0.02402281592332569,0.001673024644507348,-0.016642138406183445,-0.023833264451255044,-0.08417368796067494,-0.026325153603788974,0.032575250930942524
2019-01-31,0.09176029147566649,0.14078922354519102,0.1456459546852928,0.13375948679308353,0.11839413457148425,0.04150126671492911,0.1354581019342053,0.12327611390535029,0.1123156273980877,0.11229860281121105,0.07345913351297609,0.1171565460732775,0.1261390039461547,0.08061191690205188,0.1011776387251426,0.08610569595201531,0.09530556720976979,0.11990981406245191,0.07875559016435453,0.08464680437351138,0.01971796059582088,0.02624171182980443,0.09682784869785419,0.12964558133538662,0.08132036388112711
2019-02-28,-0.09871765277200711,-0.009810497039652075,0.024080023311136234,-0.009255381872229018,0.002849202988800363,-0.04579209909962771,-0.015517499086137795,-0.03212943945986709,-0.019060648392196185,-0.016782870932283138,-0.04759150164368564,-0.04378119534537715,-0.007998464266043963,0.017218511066968256,0.004651005788052057,-0.0010036177173515285,0.012135714972901479,0.005225301238114034,-0.0032191695776904268,0.018587491449276555,0.022800353658462853,0.04410447558392541,-0.01188322317378445,0.0015002956708073246,0.01070902429427455
2019-03-31,0.05709176511523766,0.03718759423031438,0.021081206472660804,-0.004213473091708798,-0.0081238327024566,0.036882977833985996,0.01691114454224302,-0.006369149454963791,0.020666694467536627,-0.0200995432831986,0.013480305412947372,0.009265154554684454,-0.00548629967511069,-0.0031464974522178333,0.001498997316917803,-0.0015191134309663246,0.032101700122479086,0.0047321394086983415,-0.011791582271948466,-0.0005113729475629625,-0.03443461603328099,-0.023010378601964077,-0.010967993639487545,-0.01521004557123744,-0.06009655528372713
2019-04-30,0.09029352797821658,0.12389125875579592,0.07561876639371974,0.07545812303110654,0.0559336665103221,1.9640012838585685e-06,0.030663786661232505,0.05500212622545818,0.03872228615894108,0.04901628515174616,0.036359979622664323,0.03693996704514932,0.060907191936225305,0.039188213692478824,0.08184758170750388,0.05876217690711735,0.04661434530652436,0.050504158231634934,0.056396970062451104,0.04654646873426756,0.018746168546781385,0.02140030709501883,0.03629080836728745,0.011855288816563149,0.05391956989007212
2019-05-31,-0.03196271884033315,-0.041390858408747316,-0.033593460789066394,-0.07880034494797422,-0.04820254079671841,-0.06329416498199794,-0.02186798202367318,-0.07174669050056515,-0.05471823446881975,-0.028053103450671118,-0.019463528655182798,-0.01641174616532532,-0.02736860369673312,-0.06857164383231697,-0.04284586598260229,-0.08264987741221527,-0.03586297332692997,-0.07243846527931279,-0.03916445516073379,-0.0756132079313086,-0.10137657740729905,-0.06922624197553594,-0.10585928497697726,-0.06818638517575458,-0.08515141788163468
2019-06-30,0.0015537303386669457,0.06016786416568609,0.040806945429644206,0.024581781561230455,0.0867854144548241,-0.006705889604816465,-0.009964527913438898,0.06896771698401966,0.03750113711686177,0.03700073413384583,0.035121226475737115,0.025079263205215384,0.024854645486006282,0.025120023509774922,0.06519377062549357,-0.01804843398912583,0.009663110866991467,0.02787629488400119,0.029884152160262554,0.039839601312069,-0.0037773861019783413,0.005343251202440018,0.050962307406460294,0.06943307941239843,0.035028848103543564
2019-07-31,-0.04284104230177727,-0.06624861379700513,-0.10116945318104106,-0.04924715596426227,-0.02780732477624133,-0.10898176280186792,-0.10412702072397334,-0.11788421168612853,-0.0828948438422162,-0.09622958290408763,-0.12161579026714982,-0.10928520309683847,-0.11964194094554947,-0.10423820287956455,-0.09222174068037381,-0.12073893912449973,-0.11079999459870664,-0.09201321524244346,-0.09846787818900815,-0.09453631496067998,-0.06407128944261595,-0.06077589638608939,0.001103805097451286,-0.04847940305271881,-0.05471101126295622
2019-08-31,-0.021834285069742103,-0.0446916642920358,-0.008016939369639469,0.018519697224044816,0.0013343529719475654,-0.03073423562260482,-0.012733499700678195,0.006607367693257027,0.03767392207497234,-0.0024548525877211686,-0.03004010819527747,0.010422197736522486,0.01327129463400485,-0.008847762179887454,0.023260040358315744,-0.02067355420391029,-0.0063814266265110366,-0.01365111207723399,-0.0033848342606593845,-0.0221672904846551,-0.032486804263869164,0.009660032960585254,-0.019300786461562955,-0.05140174408223836,-0.031397407996539034
2019-09-30,-0.034996831588926275,0.03880272625934737,0.07463888040562561,0.03529459463451061,0.02209323847770768,-0.012109419663900157,0.03877330774594809,0.045920855129165015,0.05742627872130876,0.03335890673420149,0.019557055022727577,0.019851815475413568,0.004299324838929773,0.03454579898832563,0.029905585203404462,-0.015463596175310436,0.03281107444933433,0.045687929605819494,0.0345389743452318,0.015769324304591253,0.027881315888577125,0.02063137837926437,0.028629551983162894,0.0843645344574019,0.03403525692365771
2019-10-31,0.06422726431824388,0.03130586628956666,0.04600112981775078,-0.01715319696869057,-0.027294532466990325,0.0004526719912414309,0.023213707789634535,-0.02316117363213298,-0.014269775034189146,-0.030342969343882812,0.032082381614054876,-0.0006987086545442375,0.030821843393795307,0.005642440821019581,0.010046279668764823,0.025460383959847194,0.05660635883546408,0.042680671593517225,-0.021256344010654286,-0.02657331227117653,0.1000604603311446,0.01699786156450373,-0.0004396941737011542,0.017746133949408358,-0.05454553343596434
2019-11-30,0.054217254672150605,0.014196861779385242,0.02472559774800782,0.0021264898067437444,0.014327979460257908,-0.007212317717093904,-0.0008075481154958923,-0.00797185498403422,0.017772856886362386,-0.0076099040060725095,-0.0277736515733365,-0.02556867532748643,0.011610951820222731,-0.003238141713731805,-0.014141890400452899,-0.017734716356065557,-0.04273817965691024,-0.02818144337193621,-0.02699674268244063,-0.028476830869820245,-0.018435031412216286,-0.0056798442587333185,-0.027016862354649687,-0.007895411256241356,0.017171478239076523
2019-12-31,-0.018792822845458242,0.016569385648896023,0.014306243941201377,0.06664621449020512,0.03623339293386955,-0.02319968800798714,0.03388766380570582,0.03431777627861106,0.03261097859229156,0.024834840887593725,-0.0014947566118014254,0.032476661085363095,0.038194985510953613,0.049080614660652014,0.020496946158381015,0.060472634757085704,0.0420877463737885,0.06541548245665664,0.041250817851190336,0.01646866896658905,0.0514664020810612,0.03846448442213511,0.08284852284377531,0.07848680553021596,0.019146332966908004
2020-01-31,-0.024853690502240768,-0.03262491539779905,-0.00286455909249367,0.009656894663770954,-0.01685873013391578,-0.027373571638874324,0.032611809988798986,-0.03475343007950921,-0.025294740099575747,-0.027154220723292058,0.006593435104643058,8.86723440326944e-05,-0.01928007353798805,-0.05091755190976128,-0.05962543504380786,-0.07554705282823279,-0.03777439787751547,-0.056823464788178554,-0.04586796793831435,-0.060775852646309886,-0.027113823124801473,-0.04866860523086056,0.008200741453446255,-0.08092199894137375,-0.0805191460078356
2020-02-29,-0.17005839756464988,-0.0868168128565939,-0.11619855021104131,-0.08438065582844786,-0.08177439821758212,-0.12820102490429153,-0.14598083223889002,-0.14642688597655368,-0.11763276989609985,-0.06885524734475458,-0.09528985345276932,-0.1390524570373206,-0.1116842751577692,-0.1234610386158412,-0.08937977838311416,-0.093737929618531,-0.10283078566274667,-0.128022741293865,-0.09916306214160679,-0.10618667272037555,-0.05498476756084664,-0.08894052071195702,-0.06960866963181897,-0.10038130669794594,-0.12556413226962124
2020-03-31,-0.10660742268230164,-0.06779769863121841,-0.13546172925684533,-0.18440970063993178,-0.23012767649212118,0.07010828355096958,-0.1595365665560071,-0.09190777844862133,-0.14481542860761565,-0.20621911930078216,-0.11749073330107293,-0.12137020879836558,-0.14715491139266015,-0.1567674967654916,-0.1674349341078154,-0.043100183087102964,-0.09717210999105177,-0.09685926755616855,-0.1629695892727377,-0.16705464705884204,0.022164705242557523,-0.11353888419291397,-0.11764132757791369,-0.17447408434067585,-0.18622617136670175
2020-04-30,0.29170016885769656,0.2685531066058421,0.30156871388728257,0.32110405739138714,0.28786564002537807,0.24283831003642897,0.3437432728791634,0.32910371489348267,0.3400964820089427,0.3132718973065944,0.30266692375215287,0.31317876006716117,0.3188374186677766,0.31147070732559373,0.2979704590736111,0.24586488955188834,0.24779695709685287,0.2808260589492258,0.31460052515451864,0.2757045204561295,0.18859844087432315,0.16484756423542551,0.06378653105008224,0.1726337080943356,0.1962311555438997
2020-05-31,0.09853760598214978,0.10127632769574912,0.091032665100298,0.0665698816746153,0.061667428560138564,0.12737700619072895,0.14680502848975707,0.09533767286940997,0.14471652424468412,0.07458357382763957,0.10239286370554795,0.08711078060148741,0.10162431388092978,0.0537869096047371,0.07309132035793695,0.09994023021250159,0.09975220860605236,0.0743742033095611,0.03466881778007732,0.06845976908558934,0.1018944592337443,0.04383836661093461,0.024903371000442508,0.07091516096782224,0.005421622549194143
2020-06-30,0.13047662420334033,-0.06549608170157564,-0.01186357571950264,-0.013142426548213067,-0.007420848618682233,-0.02533520622924804,0.009370018127855225,-0.01061560040719198,-0.0205788961037407,0.009948538524123234,0.09388192254828429,-0.045574960681977944,-0.01571192802934938,-0.0008445281535332883,-0.02386436140490795,-0.001121321419315988,0.061848600975635,0.01720492486914428,-0.0015791686042456454,-0.008071936120473095,0.12112603946869585,-0.02387415440390099,0.0436190490828021,0.050583713381696184,-0.03389028882699923
2020-07-31,0.08439101085518862,0.08351132440305668,0.10688276694559068,0.1437994843886877,0.09900106945594915,0.14774229070570755,0.08030645235670256,0.08206845007115768,0.11846602227863201,0.08425510602195262,0.09112705008857297,0.12261695544923283,0.10266501837059813,0.1074511586015893,0.1239232420392883,0.11020238578850433,0.11774114988735435,0.10521308540082043,0.08366429147419743,0.06395619107804493,0.039906479152091404,0.13395390044237362,0.08458873608228015,0.003880148829285421,0.10982640555551874
